,Price,Rooms,Surface,Bathrooms,Floor,Zona
18,800,5,190,2,,bagnoli
19,550,3,85,1,4,bagnoli
20,600,2,48,1,3,bagnoli
21,750,4,80,2,1,bagnoli
22,330,2,25,1,R,bagnoli
23,600,3,60,1,R,bagnoli
24,700,2,55,1,1,bagnoli
0,450,2,48,1,T,rione-alto
1,1000,3,90,2,6,rione-alto
2,850,3,90,2,T,rione-alto
3,800,2,60,1,1,rione-alto
4,950,3,90,1,5,rione-alto
5,1000,4,90,,,rione-alto
6,870,4,88,1,7,rione-alto
7,1100,5,130,2,3,rione-alto
8,800,2,55,1,,rione-alto
9,850,2,70,1,3,rione-alto
10,1200,5+,140,2,,rione-alto
11,850,3,85,1,1,rione-alto
12,1200,4,130,2,2,rione-alto
13,900,3,85,1,,rione-alto
14,750,3,105,1,1,rione-alto
15,800,2,50,1,7,rione-alto
16,1400,4,140,2,A,rione-alto
17,800,2,80,2,6,rione-alto
18,1200,4,135,2,2,rione-alto
19,950,3,100,2,8,rione-alto
20,1200,5,125,2,3,rione-alto
21,1200,5+,140,2,2,rione-alto
22,1000,3,90,2,6,rione-alto
23,1100,4,115,2,,rione-alto
24,1000,3,90,2,6,rione-alto
0,650,4,130,2,,camaldoli
1,800,3,110,2,T,camaldoli
2,800,4,100,2,,camaldoli
3,600,3,90,1,T,camaldoli
4,6000,5+,631,3+,,camaldoli
5,420,1,55,,1,camaldoli
6,500,2,50,1,R,camaldoli
7,450,2,35,1,T,camaldoli
8,700,3,100,1,4,camaldoli
9,750,4,100,1,1,camaldoli
10,1150,4,110,2,,camaldoli
11,600,2,60,1,2,camaldoli
12,450,2,45,1,1,camaldoli
13,550,3,80,1,1,camaldoli
14,400,2,40,1,2,camaldoli
15,750,3,75,1,1,camaldoli
0,800,2,40,1,3,chiaia
1,1500,3,95,2,3,chiaia
2,1900,5,130,2,3,chiaia
3,680,2,50,1,1,chiaia
4,750,1,35,1,2,chiaia
5,1200,4,110,2,1,chiaia
6,1200,3,75,,,chiaia
7,900,2,70,1,1,chiaia
8,950,2,60,1,3,chiaia
9,1400,3,90,2,4,chiaia
10,2376,5+,132,,,chiaia
11,1580,4,88,,,chiaia
12,2000,5,111,,2,chiaia
13,1600,1,95,,,chiaia
14,1700,4,95,,,chiaia
15,1700,4,140,2,1,chiaia
16,1250,2,55,1,1,chiaia
17,800,2,40,1,1,chiaia
18,1100,2,60,1,4,chiaia
19,950,3,90,1,2,chiaia
20,1500,4,160,2,2,chiaia
21,1250,3,100,2,1,chiaia
22,1100,3,102,1,2,chiaia
23,600,1,20,1,9,chiaia
24,1300,2,80,2,,chiaia
25,1400,2,64,1,3,chiaia
26,1600,3,93,1,2,chiaia
27,2000,3,110,1,2,chiaia
28,1700,3,95,1,1,chiaia
29,800,1,30,1,2,chiaia
30,1150,2,60,1,1,chiaia
31,650,,45,,R,chiaia
32,2000,5,140,2,4,chiaia
33,1200,2,74,1,R,chiaia
34,580,1,25,1,5,chiaia
35,750,2,70,1,,chiaia
36,600,1,25,1,1,chiaia
37,1200,2,65,2,T,chiaia
38,1300,3,70,2,5,chiaia
39,1700,5,95,1,1,chiaia
40,1100,2,45,1,T,chiaia
41,530,1,25,1,3,chiaia
42,1300,2,65,2,R,chiaia
43,2500,5,145,2,5,chiaia
44,1700,5,95,1,1,chiaia
45,1500,3,90,2,3,chiaia
46,1100,2,93,1,3,chiaia
47,1000,3,90,1,2,chiaia
48,650,1,30,1,1,chiaia
49,800,1,25,1,1,chiaia
50,1200,3,75,2,2,chiaia
51,1300,2,80,2,3,chiaia
52,900,2,65,1,1,chiaia
53,,5+,500,3+,1,chiaia
54,2000,4,130,2,1,chiaia
55,1250,3,60,1,4,chiaia
56,1000,3,55,1,1,chiaia
57,,,500,,1,chiaia
58,1100,2,55,1,3,chiaia
59,1500,4,95,2,R,chiaia
60,350,,20,,R,chiaia
61,1600,4,100,2,1,chiaia
62,5000,5+,275,3,4,chiaia
63,550,2,30,1,2,chiaia
64,950,2,60,1,,chiaia
65,900,2,60,1,1,chiaia
66,800,3,65,2,2,chiaia
67,450,2,40,1,T,chiaia
68,650,1,30,1,2,chiaia
69,1000,2,71,1,3,chiaia
70,1000,2,80,1,1,chiaia
71,1000,3,90,1,T,chiaia
72,600,1,35,1,T,chiaia
73,500,1,20,1,T,chiaia
74,420,2,44,1,T,chiaia
75,1100,2,55,1,4,chiaia
76,950,2,40,1,3,chiaia
77,3000,5,160,3,,chiaia
78,1400,5,120,3,2,chiaia
79,700,2,80,2,,chiaia
80,1100,2,45,1,T,chiaia
81,800,2,70,1,R,chiaia
82,,3,60,3,1,chiaia
83,2000,2,75,1,1,chiaia
84,800,2,30,1,3,chiaia
85,1600,3,93,1,2,chiaia
86,5000,5+,275,3+,4,chiaia
87,1600,5,95,1,,chiaia
88,2000,5+,160,2,A,chiaia
89,850,2,50,1,1,chiaia
90,2600,4,166,3,A,chiaia
91,1300,4,90,1,5,chiaia
92,3500,5+,210,2,2,chiaia
93,500,1,35,1,R,chiaia
94,1280,3,90,2,4,chiaia
95,1200,3,70,2,,chiaia
96,900,1,60,1,1,chiaia
97,1200,3,90,,1,chiaia
98,550,2,45,1,3,chiaia
99,1350,4,110,2,3,chiaia
100,3500,4,160,2,5,chiaia
101,2150,3,60,,,chiaia
102,750,1,40,1,1,chiaia
103,2700,5+,170,3,,chiaia
104,1400,2,70,1,3,chiaia
105,7000,5+,260,3+,,chiaia
106,1900,5,170,2,7,chiaia
107,2800,5+,170,2,4,chiaia
108,1000,2,45,1,,chiaia
109,1250,2,65,1,4,chiaia
110,5000,5+,306,3,3,chiaia
111,900,1,60,1,R,chiaia
112,1050,2,43,1,R,chiaia
113,1400,2,50,2,4,chiaia
114,1050,2,40,1,,chiaia
115,2000,4,110,2,4,chiaia
116,1600,4,90,1,T,chiaia
117,850,2,45,1,R,chiaia
118,590,2,45,1,S,chiaia
119,2000,4,110,1,2,chiaia
120,600,1,33,1,2,chiaia
121,600,1,25,1,1,chiaia
122,1400,2,65,2,4,chiaia
123,930,3,70,2,,chiaia
124,1050,4,90,1,1,chiaia
0,1200,3,70,2,1,mergellina
1,1200,2,80,2,4,mergellina
2,,4,120,2,4,mergellina
3,2300,5+,150,3+,7,mergellina
4,1750,5,140,2,2,mergellina
5,750,2,60,1,1,mergellina
6,1900,4,130,3,2,mergellina
7,1500,3,93,2,5,mergellina
8,950,3,90,1,2,mergellina
9,850,1,30,1,A,mergellina
10,850,2,75,1,4,mergellina
11,2100,3,105,3,T,mergellina
12,1500,3,115,2,A,mergellina
13,1100,3,90,1,7,mergellina
14,2900,5,150,2,2,mergellina
15,1700,5,170,2,5,mergellina
16,600,1,40,1,3,mergellina
17,750,2,50,1,2,mergellina
18,1100,2,80,2,3,mergellina
19,1000,3,90,1,2,mergellina
20,1300,2,70,2,1,mergellina
21,2000,5,150,2,5,mergellina
22,700,2,53,1,S,mergellina
23,2500,5,130,2,1,mergellina
24,450,2,40,1,T,mergellina
0,400,3,80,1,2,ponti-rossi
1,450,2,55,1,4,ponti-rossi
2,500,2,55,1,4,ponti-rossi
3,600,4,100,2,1,ponti-rossi
4,600,2,65,1,,ponti-rossi
5,500,3,80,1,4,ponti-rossi
6,600,3,95,1,4,ponti-rossi
7,550,2,65,,,ponti-rossi
8,400,3,70,1,2,ponti-rossi
9,600,3,90,1,1,ponti-rossi
10,600,2,65,1,1,ponti-rossi
11,450,3,85,1,4,ponti-rossi
12,700,2,98,2,T,ponti-rossi
13,600,3,85,1,4,ponti-rossi
14,700,3,80,1,3,ponti-rossi
15,450,2,45,,,ponti-rossi
16,400,2,50,,,ponti-rossi
17,650,3,70,1,R,ponti-rossi
18,380,2,60,,,ponti-rossi
